PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
1630969_s_at,CG12206,31316,uncharacterized protein,-0.3723153698610018,4.066033308312816,-2.3941659422465964,0.02584899045270189,0.8221225188825549,-3.394872885511883
1624170_at,CG15368,31861,uncharacterized protein,-0.3943166125563602,6.071780181160164,-2.39393474256992,0.025861765010221346,0.8221225188825549,-3.395276464658348
1624926_at,CG13557,37717,uncharacterized protein,-0.9438106431768869,6.085018967075246,-2.391696544856766,0.025985735329635818,0.8221225188825549,-3.3991823664635046
1624290_at,CG4752,37569,uncharacterized protein,-0.25655929707068736,9.183662831504169,-2.3910220680066496,0.026023201239866806,0.8221225188825549,-3.4003590233669168
1636774_at,Cpsf160,44250,Cleavage and polyadenylation specificity factor 160,-0.4643632185585522,8.151118983656735,-2.3903633043738686,0.026059842550022548,0.8221225188825549,-3.401508097958862
1637093_at,CG34045,3885656,uncharacterized protein,0.2790688053539938,4.611878933249632,2.3860619128260243,0.02630026733428522,0.8258804728074394,-3.409006838375129
1635086_at,CG4666,31541,uncharacterized protein,0.7045587132142366,9.149108253612267,2.382176122966405,0.026519224221888595,0.8258804728074394,-3.4157748720520726
1627990_at,Acp53Ea,36874,Accessory gland protein 53Ea,-0.3097363850973682,8.378795852903961,-2.381226237191107,0.02657300423085644,0.8258804728074394,-3.4174284317197707
1632350_at,CG17575,36414,uncharacterized protein,-0.49738416666625973,8.626943247221272,-2.3772650729343807,0.02679836345541806,0.8258804728074394,-3.424320225621734
1631784_at,CG13663,43029,uncharacterized protein,0.37129282249037576,8.051346569423306,2.3772525245644,0.02679908015770975,0.8258804728074394,-3.424342048044621
1635838_at,CG13545,37675,uncharacterized protein,0.3674770497226172,7.038546059805668,2.376134914427092,0.02686298374200578,0.8258804728074394,-3.4262853969632867
1630325_at,CG15262,34901,uncharacterized protein,-0.3973273542909519,6.064972487541231,-2.3751189431412882,0.02692119789519918,0.8258804728074394,-3.428051587661121
1626458_at,Sirt2,42414,Sirtuin 2,0.36231043322105805,9.1433905272101,2.374995696388915,0.026928267735150394,0.8258804728074394,-3.428265815503739
1637288_at,CG7548,38843,uncharacterized protein,0.3535356143456587,4.825591456105773,2.3738393852069675,0.02699468115249038,0.8258804728074394,-3.430275428888578
1628011_a_at,CG12877,43333,uncharacterized protein,-0.3070991582403231,7.638398142441822,-2.3736964636795252,0.02700290043513246,0.8258804728074394,-3.430523783255671
1641052_at,Jon66Cii,38953,Jonah 66Cii,0.517981398286314,5.445037821374885,2.3734384636266546,0.027017743629867974,0.8258804728074394,-3.4309720889959676
1627064_at,aly,45960,always early,-0.582155774995198,4.165409656764105,-2.3727659449931804,0.027056470244267092,0.8258804728074394,-3.4321405472749382
1627553_at,fan,43926,farinelli,-0.3885327539869401,7.3117729877205235,-2.3678462052992315,0.027341334073656774,0.8316750338873652,-3.4406828772254276
1638796_at,CG6195,42343,uncharacterized protein,-0.21245256733711315,8.49808521477339,-2.365927081420581,0.027453204593791334,0.8316750338873652,-3.4440125413616998
1638129_at,Or74a,39929,Odorant receptor 74a,0.2844260605474691,4.319661466657974,2.3606493766181362,0.027763037856805905,0.8316750338873652,-3.4531618162884614
1626937_s_at,Trpgamma,34991,Transient receptor potential cation channel gamma,-0.27992650269081576,4.6186489801386506,-2.3599842259883914,0.027802314406610098,0.8316750338873652,-3.45431411991628
1635953_at,CG31524,318781,uncharacterized protein,-0.4902442474198345,5.764772154057898,-2.3593118253175756,0.027842071176264187,0.8316750338873652,-3.455478805231338
1627763_at,spg,43404,sponge,0.3627747041093432,6.266190375244998,2.3586649298615963,0.02788036941564214,0.8316750338873652,-3.456599142967382
1633739_at,eEFSec,37444,"eukaryotic translation elongation factor, selenocysteine-specific",-0.4034841124956321,5.592664121184555,-2.358271496177995,0.02790368568915725,0.8316750338873652,-3.4572804370955303
1623787_at,LKRSDH,34064,Lysine ketoglutarate reductase/saccharopine dehydrogenase,-0.5257564575807523,7.088974196614946,-2.3574582693217345,0.027951937431118665,0.8316750338873652,-3.4586884763106625
1635995_a_at,Mms19,40626,Mms19,-0.2844001596234431,7.55275771751838,-2.3543910198729026,0.028134622152745866,0.8316750338873652,-3.463996815792216
1627133_at,Vha100-3,246543,Vacuolar H[+] ATPase 100kD subunit 3,-0.3636410816496394,6.851343305731449,-2.353927033704695,0.02816235277471661,0.8316750338873652,-3.464799488167416
1633421_at,CG8584,35856,uncharacterized protein,0.3636992820023597,6.991349633909852,2.353821591384398,0.028168658160469304,0.8316750338873652,-3.4649818860415413
1625413_s_at,CG33490,2768970,uncharacterized protein,-0.4544925487979494,6.265387770585277,-2.352983194793471,0.0282188401148275,0.8316750338873652,-3.4664320166524747
1631746_a_at,CG8774,41635,uncharacterized protein,-0.4613537529669163,9.0242887353493,-2.352555834708907,0.028244451325903287,0.8316750338873652,-3.4671710911924087
1637291_at,FarO,45707,Fatty acyl-CoA reductase in oenocytes,0.7526444028843979,7.4012722755555425,2.352009134527787,0.028277245706813198,0.8316750338873652,-3.4681164457822695
1627307_at,CG5681,35074,uncharacterized protein,-0.48542094470193575,5.094962117443737,-2.3491943012655074,0.02844665291453996,0.8344844104332839,-3.4729819706088563
1632702_at,d-cup,41580,davis-cup,-0.42958105459728024,5.54486513672309,-2.3459432453936304,0.028643477823373512,0.8380814469875142,-3.4785975775816254
1626659_at,BCAS2,43348,BCAS2,0.485936000168687,7.401046946808434,2.3416662012779854,0.028904329935143896,0.8435284296835017,-3.4859789391820812
1628094_at,GstD11,41512,Glutathione S transferase D11,-0.47974744427614713,5.74937139088691,-2.3392677365972063,0.029051565728698214,0.8438346788733122,-3.490115014122996
1630098_a_at,TwdlL,43203,TweedleL,0.464856481785469,3.7432292756103163,2.3378206790547544,0.029140730838090392,0.8438346788733122,-3.492609297660342
1637489_at,Nsun2,45064,"NOP2-Sun domain family, member 2",-0.25657255028059645,7.047843511093588,-2.3374104037245407,0.029166057098821977,0.8438346788733122,-3.4933163329330648
1631381_at,Uba2,44496,Ubiquitin activating enzyme 2,-0.2868865469739674,9.399359096441142,-2.3365342691123683,0.029220208695972815,0.8438346788733122,-3.49482596500581
1632664_at,Osi12,40766,Osiris 12,0.28282995253566057,4.090830144497181,2.335433100118467,0.02928840040006538,0.8438346788733122,-3.49672290522412
1633530_at,HGTX,53446,HGTX,-0.35777440554405615,4.329195225570235,-2.3332172053452456,0.029426067688985397,0.845643787479392,-3.500538654188455
1635945_at,CG15394,33446,uncharacterized protein,-0.8969428274147528,8.966483058084911,-2.3306603581786685,0.029585657571607617,0.8480721233851178,-3.5049390502960236
1637618_at,Hs2st,44433,Heparan sulfate 2-O-sulfotransferase,0.3728600311121193,7.863665396290791,2.3266862285564134,0.029835291587200313,0.8530627422426338,-3.511773359740079
1625884_at,CG13059,39803,uncharacterized protein,0.44698223891963806,6.918510991558096,2.324539960011336,0.029970913568100502,0.8547765096922401,-3.5154616268897136
1629288_s_at,CG12608,32463,uncharacterized protein,-0.5632036619820671,8.108123727248163,-2.3178047440921503,0.030400200277043408,0.8636670917359291,-3.527023596806055
1633584_at,Qsox2,42583,Quiescin sulfhydryl oxidase 2,-0.5156631094015651,7.651547395310531,-2.316934837899294,0.030456056456309014,0.8636670917359291,-3.528515563729308
1623556_at,CG32669,326229,uncharacterized protein,-0.4338343882543887,6.388148151838616,-2.316064157525766,0.03051205680915847,0.8636670917359291,-3.5300085479343193
1624888_at,Pex2,38941,Peroxin 2,0.49737262100453616,8.27084467842906,2.3111443969536873,0.030830267916712003,0.8688840447654603,-3.538438776156565
1628811_at,CG14546,43142,uncharacterized protein,-0.33827922600419313,7.330586770641987,-2.3108373214660727,0.03085023038347349,0.8688840447654603,-3.5389646337223675
1626578_at,atk,40266,artichoke,0.344799834191174,4.707173930216962,2.3056408754957602,0.031189848580538734,0.8762640543995136,-3.5478574975575743
1633557_at,IleRS-m,39762,"Isoleucyl-tRNA synthetase, mitochondrial",0.4269676019568749,6.605239544213509,2.3027796383693535,0.031378309827285976,0.8773457248252273,-3.552749273394306
1625155_a_at,gammaCOP,43717,Coat Protein (coatomer) gamma,-0.22421616824222568,9.587384540910922,-2.301508502375072,0.031462370785249334,0.8773457248252273,-3.55492141106498
1622965_s_at,Sfp53D,8673983,Seminal fluid protein 53D,-0.32269674486590105,6.587900005575969,-2.301496076494726,0.031463193535367924,0.8773457248252273,-3.5549426413042786
1633717_a_at,CG2199,38159,uncharacterized protein,0.4816545019247229,7.728908821833864,2.300351261471864,0.03153907953595204,0.8773457248252273,-3.556898340425203
1635675_at,scro,3355151,scarecrow,-0.7210936936436498,6.367483144964427,-2.2975988800157388,0.031722213851887046,0.8796737396011137,-3.5615980351266128
1636835_at,CG16700,32694,uncharacterized protein,-0.48986970702126786,7.920861090475921,-2.2967551965776263,0.031778544869599294,0.8796737396011137,-3.5630379951349647
1625713_at,CG11263,39472,uncharacterized protein,0.6412528729881997,5.408226298889235,2.2930323868807636,0.03202820706570596,0.8841421533952523,-3.5693883757812905
1640652_at,CG34174,5740699,uncharacterized protein,-0.47407955358893883,6.000028891688554,-2.2920181414025875,0.03209653646998879,0.8841421533952523,-3.571117477265226
1639410_at,Manf,41983,Mesencephalic astrocyte-derived neurotrophic factor,-0.22212044057763514,10.051748143949139,-2.289987169357302,0.03223376456048075,0.8846456728316872,-3.5745786184014485
1632142_at,Rpb5,36160,Rpb5,-0.28129390113162245,9.331587740895674,-2.2891594493409806,0.03228984587052305,0.8846456728316872,-3.57598870733283
1640739_at,stum,37473,stumble,0.36589868303499973,5.222114348002121,2.287947994705251,0.032372088052145365,0.8846456728316872,-3.5780520027189837
1636519_at,CG13716,38567,uncharacterized protein,-0.2707614272252754,3.7055418054016935,-2.2859278379360424,0.03250965800575853,0.8846456728316872,-3.5814912759431654
1636476_a_at,CG11109,40507,uncharacterized protein,-0.37324358041107697,7.542375742335099,-2.2858831811353233,0.03251270511996757,0.8846456728316872,-3.5815672838504153
1639095_at,INPP5E,39404,Inositol polyphosphate 5-phosphatase E,0.35285260736801227,7.67744543171287,2.284827886709969,0.03258478837417938,0.8846456728316872,-3.5833631994569006
1632555_s_at,CG34279,5740605,uncharacterized protein,0.45205902856712044,5.310957437224451,2.281713628374872,0.03279836674251858,0.8849999298137206,-3.5886603630142777
1626687_at,Spn53F,36931,Serpin 53F,-0.4654615747168789,5.083837291612095,-2.2792298308764263,0.03296962640657713,0.8849999298137206,-3.5928822260159796
1632435_at,CG7804,39665,uncharacterized protein,-0.4510473520545055,6.19392379172925,-2.278922396268246,0.032990881138893174,0.8849999298137206,-3.593404610691692
1625779_at,fd59A,37631,forkhead domain 59A,-0.34654666170317405,4.357729428552332,-2.2775993765237472,0.03308249247779763,0.8849999298137206,-3.5956521955769105
1629178_at,ppk3,246504,pickpocket 3,0.29135146698574577,4.645753855905561,2.276656376392557,0.033147931880603006,0.8849999298137206,-3.597253741011698
1631727_at,Spn28Db,326261,Serpin 28Db,-0.3999205635133105,4.540488885312154,-2.2755272982192527,0.03322644011675169,0.8849999298137206,-3.5991708181846733
1640922_a_at,Hnf4,44544,Hepatocyte nuclear factor 4,0.3068288194261193,10.085661647660084,2.2734267055374335,0.03337295401927015,0.8849999298137206,-3.6027360086635376
1641373_at,Non3,42183,Novel nucleolar protein 3,-0.2919953576155123,8.976582730871037,-2.2724299378470154,0.033442684180705735,0.8849999298137206,-3.6044270999934276
1638924_at,asRNA:CR31845,12798199,antisense RNA:CR31845,0.42266964249307115,4.375004873105748,2.2708962732410303,0.03355023423036058,0.8849999298137206,-3.6070282549855848
1637512_at,CG9294,37491,uncharacterized protein,2.159927197113399,4.663311689741687,2.2704461932508004,0.03358185667118209,0.8849999298137206,-3.607791418877297
1639331_at,Gr47a,36094,Gustatory receptor 47a,0.3713036488032957,3.7567666224224334,2.2697413349813917,0.03363143456286492,0.8849999298137206,-3.6089864167576606
1630682_at,pzg,40351,putzig,-0.4544143555632605,7.740502664318715,-2.2694529482522827,0.033651738240966594,0.8849999298137206,-3.609475279112972
1624425_at,CG7384,34447,uncharacterized protein,0.3656573286803706,7.506755628647335,2.2683499281836275,0.033729499215819206,0.8849999298137206,-3.611344751374667
1637264_at,ncd,43517,non-claret disjunctional,-0.5024984493589075,7.977015602971038,-2.2672584827047917,0.033806606057680016,0.8849999298137206,-3.613194097263918
1629494_s_at,lncRNA:CR42746,10178872,long non-coding RNA:CR42746,0.23906359822812684,3.8254461043273404,2.265719031092745,0.03391563723582533,0.8849999298137206,-3.61580168354582
1623206_a_at,eya,33916,eyes absent,-0.5972468823799444,7.0122250456338024,-2.2643008520732524,0.034016363978307776,0.8849999298137206,-3.618202960275152
1627208_at,CG18418,38572,uncharacterized protein,-0.5490173970598207,7.156061161089993,-2.263756265696298,0.03405511612766714,0.8849999298137206,-3.6191248322974863
1627078_at,Oatp58Dc,37545,Organic anion transporting polypeptide 58Dc,-0.48703476527746403,9.401664461167172,-2.2612679082248732,0.034232699242099617,0.8849999298137206,-3.6233354964459683
1626519_at,CG15526,43578,uncharacterized protein,0.4383853780089648,5.991632578860369,2.259385378250992,0.03436760947923756,0.8849999298137206,-3.626519254521194
1634062_at,CG14218,32949,uncharacterized protein,0.36756964640324297,3.7207764010372864,2.2590334132213585,0.03439288670454935,0.8849999298137206,-3.6271143339745087
1639381_at,Cyp6a19,36662,Cyp6a19,-1.1536621777650486,8.482787051696173,-2.25811266114177,0.03445909319192128,0.8849999298137206,-3.6286708305898236
1631597_at,foxo,41709,"forkhead box, sub-group O",0.4127506167048258,7.7578691227452055,2.2579040223890274,0.03447411150509097,0.8849999298137206,-3.6290234760761177
1640656_a_at,Pep,45961,Protein on ecdysone puffs,-0.30064829049790553,10.12945653068302,-2.2570639759093294,0.034534640628225595,0.8849999298137206,-3.6304431511279898
1638017_at,Cpr78E,40408,Cuticular protein 78E,-0.2791431134748157,5.2312704788864846,-2.256797682883349,0.03455384851173282,0.8849999298137206,-3.630893122110937
1639063_at,dgt2,34610,dim gamma-tubulin 2,-0.4077138186406746,7.303654845853547,-2.256756199665227,0.03455684160154514,0.8849999298137206,-3.630963216007358
1636698_at,nxf4,40884,nuclear export factor 4,-0.4281758086888079,6.091080243293843,-2.254731028437306,0.03470324997139539,0.8867386994953385,-3.6343842358256446
1630569_at,CG32668,318147,uncharacterized protein,0.22300861540662087,4.4077754195564705,2.2519261208850327,0.0349069654439784,0.8899306269171379,-3.6391195163051715
1626671_at,lncRNA:CR43461,12797940,long non-coding RNA:CR43461,0.20928600193281532,3.5187529659170282,2.2468608959798586,0.03527761453978206,0.8937498787482165,-3.647662113861581
1636784_at,Spn38F,49806,Serpin 38F,-0.4151572073606786,8.077402070745283,-2.2456348430385784,0.03536787005383096,0.8937498787482165,-3.6497282115848275
1636537_at,CG30274,246521,uncharacterized protein,0.25895331608308947,5.427547139176332,2.2445796323522793,0.03544571788286755,0.8937498787482165,-3.6515058922947277
1625608_at,CG8840,33557,uncharacterized protein,0.4563303025839893,7.694467347956556,2.2441049053106648,0.03548079172879426,0.8937498787482165,-3.6523054931702026
1635865_at,CG42717,10178897,uncharacterized protein,-0.24179794635513252,3.320465886905182,-2.2432850761794603,0.03554143708816165,0.8937498787482165,-3.6536861330522643
1634503_at,CG15695,42468,uncharacterized protein,-0.4377169746558103,7.278092598357026,-2.243199106612299,0.03554780200979843,0.8937498787482165,-3.6538308939444426
1628578_at,CG10651,35303,uncharacterized protein,-0.4875153772100749,5.423492127924542,-2.2423500741456195,0.035610717676350045,0.8937498787482165,-3.655260375620698
1635152_at,CG12376,35857,uncharacterized protein,-0.30164198131534725,6.207538129948386,-2.240509172675509,0.035747482946010156,0.895193065171261,-3.6583587541990417
1640752_at,CG43121,12798254,uncharacterized protein,-0.3726730356770531,6.9395288000760385,-2.238991078300196,0.0358606266217947,0.896039639527764,-3.660912717698746
1633607_at,CG2444,32121,uncharacterized protein,-0.5638892639501423,5.318996582424806,-2.237137274469515,0.035999233990271294,0.8963963771353542,-3.6640301040177827
1624711_at,CG31740,261618,uncharacterized protein,-0.41301651454738497,9.31735045054711,-2.233800565492639,0.0362499495024942,0.8963963771353542,-3.6696374003464762
1631653_at,CG15395,33447,uncharacterized protein,-0.7529098202387035,5.993574531653789,-2.2333404287485275,0.03628464822924933,0.8963963771353542,-3.6704102736736366
1637936_at,CG32512,33085,uncharacterized protein,0.5069044753818925,8.77318034582178,2.231027330336382,0.036459537476853536,0.8963963771353542,-3.6742940935117088
1630616_at,Ugt37A1,35307,UDP-glycosyltransferase family 37 member A1,0.3613582628771752,4.577573968183044,2.230107034542465,0.036529332944777206,0.8963963771353542,-3.675838671250635
1630649_at,CG12520,39466,uncharacterized protein,-0.28610441627012584,5.128277862919715,-2.2297731828862593,0.03655468244446516,0.8963963771353542,-3.676398899429707
1634650_at,galectin,33162,galectin,0.2729005247347551,9.969449912728294,2.228759384691141,0.03663175893128608,0.8963963771353542,-3.6780998303140144
1630310_at,CG32751,318189,uncharacterized protein,-1.0897699627438033,5.5450340377088185,-2.2254789342824877,0.03688217983553108,0.8963963771353542,-3.683600622823027
1635255_at,CG9173,38165,uncharacterized protein,0.41257561951103927,6.476135513273029,2.224686348028094,0.03694291738725741,0.8963963771353542,-3.6849289561952876
1635925_at,Pk34A,34705,Pk34A,-0.4983695288193397,5.887763560964611,-2.22418129104733,0.03698166851023326,0.8963963771353542,-3.6857752616639305
1628643_at,CG31267,318651,uncharacterized protein,-0.42798551838290777,9.098614034440963,-2.223338530239102,0.03704641287480242,0.8963963771353542,-3.687187195727718
1637364_at,CG13558,37719,uncharacterized protein,0.2621222268346459,4.790290267664039,2.222524810188968,0.037109024217631105,0.8963963771353542,-3.6885501798267093
1641362_at,AANATL7,31236,Arylalkylamine N-acetyltransferase-like 7,-0.39779766632389446,7.1869702960739845,-2.2223769409184233,0.03712041230458075,0.8963963771353542,-3.6887978301621454
1627210_at,MstProx,40890,MstProx,0.37035400053294865,4.1956605943864105,2.221711693695127,0.037171685431441254,0.8963963771353542,-3.689911862284669
1641125_at,Dgat2,35719,Diacylglycerol O-acyltransferase 2,0.469589207076063,7.1126732088495,2.2216255355080063,0.0371783306880265,0.8963963771353542,-3.6900561297336094
1624634_at,nvd,5740633,neverland,-0.30501829388102486,3.936357383951412,-2.2216051554959817,0.03717990272723954,0.8963963771353542,-3.6900902545371643
1631921_at,CG14244,50080,uncharacterized protein,0.3811755628875826,6.542421843816622,2.218540720511272,0.037416972395346956,0.8963963771353542,-3.695219341167651
1624975_at,CG17028,39741,uncharacterized protein,-0.37273694174508964,6.875289827173929,-2.218137962161744,0.03744823261567013,0.8963963771353542,-3.6958931489052533
1641566_s_at,Indy,40049,I'm not dead yet,0.3175510763819318,11.436007133618233,2.2164789452907288,0.037577248723431156,0.8963963771353542,-3.6986679011214174
1636242_at,Ilp6,31220,Insulin-like peptide 6,0.6015012232932353,7.553799162599699,2.2154467011208796,0.037657727017456115,0.8963963771353542,-3.7003937453927884
1639232_s_at,SP1029,53473,SP1029,-0.31221551979021456,7.430321121545943,-2.213584262062815,0.037803328142683966,0.8963963771353542,-3.703506429865443
1625247_at,Drsl6,38416,Drosomycin-like 6,0.26933858777138564,4.2462303143966835,2.213319989078653,0.03782402986284463,0.8963963771353542,-3.703947983641574
1633378_at,Lectin-galC1,35216,Galactose-specific C-type lectin,1.0585237698763112,9.346180484257436,2.2129360145536747,0.037854126749863895,0.8963963771353542,-3.7045894826224552
1631063_at,Or24a,33623,Odorant receptor 24a,0.2503732316118361,3.5635928350955917,2.2128863545277233,0.03785802081925915,0.8963963771353542,-3.7046724439246717
1625571_at,l(2)SH0834,34386,lethal (2) SH0834,0.31923517390622713,8.727082151643106,2.2107406827032094,0.038026621444267494,0.8963963771353542,-3.7082559285954866
1635690_at,CG42752,10178875,uncharacterized protein,0.21544396647685327,3.545056574919904,2.2100783393109,0.03807880434353831,0.8963963771353542,-3.709361695695791
1627144_at,CG10560,43065,uncharacterized protein,-0.2974010599920405,10.843700340286079,-2.2086256967284474,0.03819347947205276,0.8963963771353542,-3.7117861678406485
1638943_at,Z600,39673,Z600,0.2784374851277116,4.015599075403621,2.2074348828369206,0.03828771953352591,0.8963963771353542,-3.713772947166881
1627075_at,Gr22e,117498,Gustatory receptor 22e,0.323247076066969,4.429991205196822,2.2067859019333924,0.03833916840045223,0.8963963771353542,-3.7148554555655835
1634814_at,CG7083,38943,uncharacterized protein,0.24860117089148304,8.761877731664153,2.205393202906402,0.03844978896049607,0.8963963771353542,-3.7171778632010213
1623746_a_at,PICK1,34677,Protein interacting with C kinase 1,-0.34292876578884623,6.862580698989297,-2.205329128938695,0.03845488526590959,0.8963963771353542,-3.717284689556548
1633410_at,CG2975,33481,uncharacterized protein,-0.42386096352404845,6.099731288127463,-2.20490839219937,0.03848836502926733,0.8963963771353542,-3.717986111150815
1641336_at,CG6443,34477,uncharacterized protein,-0.46729472807238626,7.659699314387382,-2.204836491038475,0.038494089154475546,0.8963963771353542,-3.7181059716382
1629603_at,CG13127,34335,uncharacterized protein,-0.318741506114387,5.1711496399365435,-2.2016730765439334,0.038746699680929295,0.9004222761243117,-3.7233771592633103
1625154_s_at,pot,32154,papillote,0.4019649208553373,7.398272716724265,2.1995856518700707,0.03891421303556229,0.900435096766815,-3.7268529842024645
1636949_s_at,Ars2,35539,Arsenic resistance protein 2,-0.2982067748203123,8.567045492876874,-2.1985999873921793,0.03899354009295435,0.900435096766815,-3.728493563204743
1634174_at,CG9702,43634,uncharacterized protein,-0.3881015689332532,7.695688286714629,-2.1978934089823494,0.03905049652342044,0.900435096766815,-3.7296693530249385
1625375_at,CG32201,317911,uncharacterized protein,-0.6543522751828652,6.362289960076791,-2.1972565870753886,0.039101894755525425,0.900435096766815,-3.7307288724082914
1638911_at,CG14551,43171,uncharacterized protein,0.41696711612180426,4.334526130567767,2.196712145845346,0.039145885648353654,0.900435096766815,-3.731634548532286
1630532_at,CG13091,34188,uncharacterized protein,1.8238950652121613,10.765356298752852,2.195217773605399,0.039266862332649186,0.9013393963975513,-3.734119749490836
1639749_a_at,ptc,35851,patched,-0.2808375787838564,5.422289319501208,-2.1940473685550144,0.03936184947229035,0.9013393963975513,-3.7360654811923313
1627212_at,ref(2)P,35246,refractory to sigma P,0.35057766159317794,11.300733602921138,2.193275331459723,0.03942462031347533,0.9013393963975513,-3.737348612579398
1623620_a_at,rho-6,34640,rhomboid-6,0.9481203915258485,5.078847484807221,2.1901038303286335,0.03968343610247692,0.9037014251662259,-3.742616862976635
1639188_at,CG3308,42527,uncharacterized protein,-0.2607006109981995,9.775917048331655,-2.1899989715152164,0.039692019585735566,0.9037014251662259,-3.742790969053311
1638137_at,CG13310,39007,uncharacterized protein,0.2549151685748421,3.9993855384576125,2.1890718637977993,0.039767983735400594,0.9037014251662259,-3.7443301102447606
1634210_at,CG15649,37371,uncharacterized protein,0.6464296676955135,6.201759304080251,2.1846139398597715,0.04013509847161992,0.910212454093324,-3.7517255412950914
1641011_at,CG10970,31830,uncharacterized protein,0.5283033401336077,5.7218250093627345,2.182318048623078,0.04032536548644325,0.9126100758471312,-3.7555307894801726
1636273_at,Dpit47,35565,DNA polymerase interacting tpr containing protein of 47kD,-0.2366236111322877,8.39598341536555,-2.1813909395893707,0.040402429424788874,0.9126100758471312,-3.7570667198637127
1636972_at,CG8003,39210,uncharacterized protein,-0.2535988086786727,8.21457888825276,-2.178578361089499,0.04063703743150292,0.9160772470087704,-3.761723903687208
1629497_at,TTLL3A,33947,Tubulin tyrosine ligase-like 3A,0.27594007342664106,5.308391256808806,2.176631718447745,0.04080013747999147,0.9170028800254961,-3.7649451349636753
1632829_at,CG10730,35291,uncharacterized protein,-0.5989924151338268,6.349008995454027,-2.1761512376660184,0.040840485979531126,0.9170028800254961,-3.765739951868334
1638622_at,inaF-A,5740676,inaF-A,0.3409012874816115,5.1916769862435155,2.175049297931847,0.040933158381668534,0.9172601007193738,-3.767562397317194
1640239_at,rig,37335,rigor mortis,-0.3924806081064691,8.111716724367763,-2.1733001412138617,0.04108065301360781,0.91874236660532,-3.77045411030224
1624801_at,CG1138,40805,uncharacterized protein,0.4858223019304946,6.336142915968279,2.172052866123235,0.04118612152691056,0.9192807441204108,-3.7725152601156853
1637142_at,CG9547,33911,uncharacterized protein,-0.300744347529184,8.86247556303911,-2.1689878194395904,0.04144634296340096,0.9194784013352156,-3.777577306039384
1636994_at,CG14712,41397,uncharacterized protein,-0.48043243719025686,5.64389773299563,-2.167798598428106,0.04154770808287755,0.9194784013352156,-3.7795401972820573
1623009_at,cyp33,36984,cyclophilin-33,-0.29885670182019997,7.709608098822591,-2.166844164792131,0.041629223198342946,0.9194784013352156,-3.7811150883987628
1636762_a_at,scf,38145,supercoiling factor,-0.2228115938817723,9.572361942139175,-2.1662105935341445,0.04168341449645907,0.9194784013352156,-3.7821603011862828
1637516_at,CG15449,33079,uncharacterized protein,-0.31639426580542285,4.663640636720155,-2.1660068409025994,0.04170085566548808,0.9194784013352156,-3.782496396194809
1633850_at,Mis12,38762,Mis12,-0.4880597351495055,7.44081529653098,-2.1638895599396033,0.04188248609818802,0.9194784013352156,-3.785987778964497
1641729_at,CG13043,39796,uncharacterized protein,0.34860171140351337,4.4199133969255175,2.1638304935939763,0.041887563350929066,0.9194784013352156,-3.786085149557434
1630214_a_at,CG7824,43530,uncharacterized protein,-0.2246031397806334,7.847357813954789,-2.1636446285069835,0.04190354366773596,0.9194784013352156,-3.7863915368498655
1631610_at,CG31886,326170,uncharacterized protein,-0.34008068080521525,8.57359165052809,-2.1633638601239324,0.04192769405769754,0.9194784013352156,-3.786854336435928
1639461_a_at,Itp-r83A,40664,"Inositol 1,4,5,-tris-phosphate receptor",0.2833976153833948,7.338794183055401,2.157965778798452,0.04239446991822991,0.9279130683265284,-3.7957451348674383
1634336_at,bam,43038,bag of marbles,-0.6681128255622548,6.43648825731886,-2.156336805444056,0.04253624972865578,0.9292154824669987,-3.7984254710737853
1636738_at,RpL37b,37669,Ribosomal protein L37b,-0.385162913814483,7.278813255290492,-2.154999819449008,0.042652936603285015,0.92996576447394,-3.800624453966334
1638287_a_at,CG5756,37064,uncharacterized protein,0.25690692753358757,4.241271303372865,2.1514374619405245,0.04296526083028744,0.9334382104316682,-3.8064795503770172
1631307_at,CG11438,40469,uncharacterized protein,0.5405931649181124,6.901063155929591,2.150866781754115,0.04301548619972625,0.9334382104316682,-3.807416976605615
1629489_at,CG5111,43085,uncharacterized protein,-0.339241062544267,5.703931781173218,-2.1503598270509032,0.04306014765671145,0.9334382104316682,-3.8082495980638518
1637056_s_at,CG11200,37301,Carbonyl reductase,-0.3275600075680627,7.947491879146071,-2.148933204536751,0.04318605479126223,0.9343001492411928,-3.810592042217287
1639856_at,CG5727,34356,uncharacterized protein,-0.37290248852842467,8.270117449553112,-2.148036544638788,0.04326536019595748,0.9343001492411928,-3.8120638316346986
1627270_at,CG42240,7354471,uncharacterized protein,0.3097612376366765,9.576256734257301,2.145691359500451,0.0434734040640377,0.9344054480528564,-3.8159114880934997
1627674_at,CG34256,5740297,uncharacterized protein,-0.3822027819597853,6.601571324527957,-2.144690678931043,0.04356245052245183,0.9344054480528564,-3.8175524903371842
1628389_at,Hmt-1,41925,Heavy metal tolerance factor 1,0.39369891849286276,8.98758452385565,2.1436697575740373,0.04365346803886085,0.9344054480528564,-3.8192262060442728
1629714_at,bgcn,47873,benign gonial cell neoplasm,-0.43942901986832794,6.324746696267224,-2.142126737080244,0.04379135820940018,0.9344054480528564,-3.8217549407195754
1638520_at,nudE,39169,nudE,0.22971690240806275,9.64339902486075,2.1410856138063457,0.04388461925054078,0.9344054480528564,-3.8234605300013165
