PROBEID,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
1637080_at,CG9129,38138,uncharacterized protein,16.21805546155545,7.66213322800095,73.4405731713803,2.7857167822632343e-27,8.981666524771426e-26,49.23153299939911
1635269_at,CG5435,34657,uncharacterized protein,14.478979063960768,6.95084782651977,73.43683484932993,2.7887519574532137e-27,8.981666524771426e-26,49.230823582099696
1624976_at,CG32026,317829,uncharacterized protein,13.908972439511379,7.368426057716294,73.43362278153023,2.791362626345644e-27,8.981666524771426e-26,49.23021398119083
1634224_at,CG9997,43395,uncharacterized protein,15.530159473699264,7.566619769614225,73.4189850881746,2.803292110574752e-27,8.990028943714252e-26,49.22743538397641
1628260_at,CG13186,36294,uncharacterized protein,14.183555916164728,6.778163630136155,73.41092765204694,2.809881545184285e-27,8.990028943714252e-26,49.2259054705339
1623824_at,CG17242,59226,uncharacterized protein,21.373571170651687,8.078973163879764,73.37561707464283,2.8389505376274648e-27,9.057374963831804e-26,49.21919738645664
1626987_at,CG15734,32177,uncharacterized protein,15.05909469606682,6.349398452730713,73.16503958015778,3.0189667443903207e-27,9.60456631299839e-26,49.17907609172278
1626032_at,schuy,40184,schumacher-levy,15.162124240596832,7.355692480414216,73.08927598249653,3.0866227405958267e-27,9.792223941654289e-26,49.164591649441725
1628972_at,antr,246647,antares,14.363916299955893,7.004452719217496,73.06619016547079,3.1075520198805786e-27,9.831006306031164e-26,49.16017292270281
1638838_at,sinah,39885,sina homologue,18.14369639248596,7.640835243986031,73.05321810917822,3.1193774188766695e-27,9.840851555528801e-26,49.15768894854807
1638827_at,CG3640,37942,uncharacterized protein,18.766467361361183,8.413021588432226,73.02653368486577,3.143851389963693e-27,9.863281688560447e-26,49.15257682815968
1634694_at,Ppm1,38071,Ppm1,15.074321742649703,7.405831900946554,73.02642249584956,3.143953787747265e-27,9.863281688560447e-26,49.152555520113424
1638373_at,CG32161,317890,uncharacterized protein,14.069146143022419,6.707483257752707,73.00102864409781,3.1674315192498507e-27,9.909410409531249e-26,49.147687614056146
1628958_at,CG13442,37349,uncharacterized protein,12.333125360541919,6.882231973381656,72.96042065642503,3.205357390900979e-27,1.0000360876473939e-25,49.13989709566456
1637600_at,CG14926,34567,uncharacterized protein,19.493511395082383,8.306286316984608,72.91031236236864,3.252812050542467e-27,1.0120457107114771e-25,49.130273581589364
1636975_at,CG32236,249170,uncharacterized protein,14.792508978110513,6.775255582338789,72.86685943117425,3.294558953701557e-27,1.0222183742611369e-25,49.1219189527872
1632730_at,CG14013,33786,uncharacterized protein,14.358010320727473,6.434500259401596,72.80196570264037,3.357951721084645e-27,1.03903306131315e-25,49.10942581515131
1623799_a_at,CG7557,39278,uncharacterized protein,16.30397921796063,6.920038283618208,72.61425756992865,3.548606231658477e-27,1.0924682964371187e-25,49.07317980415132
1624768_at,CG31407,318716,uncharacterized protein,17.51713808173574,7.430552846512906,72.61293413742722,3.549989948578206e-27,1.0924682964371187e-25,49.072923675647644
1623531_at,Mst89B,41972,Mst89B,14.809496483367168,6.749212379711242,72.53325636530315,3.634346208267616e-27,1.115388752069958e-25,49.057488440291834
1624420_at,CG17118,34478,uncharacterized protein,12.986768139937437,7.105115254324783,72.51345184095169,3.655637332056516e-27,1.1188826023914984e-25,49.053647334838395
1628051_at,CG30376,246576,uncharacterized protein,16.480629389733966,7.715434718952403,72.49277196484172,3.678008861990698e-27,1.122687353711431e-25,49.04963451459723
1631756_at,CG10859,34756,uncharacterized protein,18.440768878127713,7.442157488377478,72.23123972718123,3.973627905302701e-27,1.2096537348379705e-25,48.99871406596393
1629574_at,Spn28B,34035,Serpin 28B,12.923082077022382,6.182056173461807,72.14626081884562,4.0749511221938556e-27,1.2371639240338012e-25,48.98209995627141
1625521_at,CG30355,246561,uncharacterized protein,15.087493786360982,6.966210398460819,72.10242594461012,4.128270393820348e-27,1.249991577153003e-25,48.973516639107025
1636466_s_at,Cdlc2,33319,Cytoplasmic dynein light chain 2,18.82903952527595,8.120423474373414,72.01449012408236,4.237445651009359e-27,1.2796179460561418e-25,48.956270714616174
1631209_at,Cht12,246535,Chitinase 12,13.390827753595783,7.004550377536159,71.93006358592302,4.345109112631093e-27,1.3061589827599536e-25,48.93967880702452
1623833_at,CG7309,34509,uncharacterized protein,15.084181178147427,6.4364992850753895,71.92736502538148,4.3485972492170466e-27,1.3061589827599536e-25,48.93914791909721
1630368_at,CG7856,35533,uncharacterized protein,13.321798563011281,6.305892206318967,71.91853503575722,4.3600313130910435e-27,1.3061589827599536e-25,48.937410554822804
1631442_at,Hex-t2,43191,Hex-t2,14.683379565788151,7.15329643223239,71.84328578956652,4.4587582912646846e-27,1.3322014852260146e-25,48.92258978915724
1622935_at,CG12828,5740660,uncharacterized protein,15.632958397406863,7.104484840565234,71.75611677156147,4.576055276675109e-27,1.363640324400229e-25,48.90538788396214
1627099_at,CG14391,41567,uncharacterized protein,15.67384936942221,6.967072940608774,71.73737941540065,4.601687766903054e-27,1.3676700431421865e-25,48.90168556004551
1628570_at,CG4021,37484,uncharacterized protein,13.360459044707294,6.893796232244654,71.54023409373164,4.880668392261195e-27,1.4467787092440403e-25,48.86263039671572
1635426_at,CG11291,37541,uncharacterized protein,14.03080257475603,6.440527632674423,71.52297805833838,4.9059155648966055e-27,1.4504557693702163e-25,48.859203106281434
1625872_at,CG34021,3885589,uncharacterized protein,16.296445798151154,6.8736118595099365,71.5073195398697,4.928943697325769e-27,1.4534592719999278e-25,48.856091874848175
1638494_at,CG3124,37688,uncharacterized protein,20.53413602467753,8.370461344662948,71.46333582951539,4.994235221389749e-27,1.4688774112077037e-25,48.84734637128934
1635327_at,CG31206,318627,uncharacterized protein,14.861259210107034,7.176022266085941,71.42111306131517,5.057764455352583e-27,1.4836984872403135e-25,48.83894230063117
1640714_at,CG1979,40837,uncharacterized protein,17.561604765459904,7.3392358233228,71.36702149223643,5.140389627982755e-27,1.5040300636900839e-25,48.82816337351974
1637621_at,CG15196,32084,uncharacterized protein,13.155668422116424,5.844061206288928,71.29749077945591,5.248677896311675e-27,1.531745947311216e-25,48.814287241086205
1633823_at,CG5781,34678,uncharacterized protein,12.807158323928295,5.947813971082637,71.22498158517324,5.3641508060020735e-27,1.5614102887367891e-25,48.79979194353399
1632336_at,CG15296,31986,uncharacterized protein,14.530172566391617,6.278010422806105,71.149908297235,5.486511692354887e-27,1.5911403605080614e-25,48.784757370056056
1632422_s_at,CG42733,36093,uncharacterized protein,15.659923061456418,6.4855206728501065,71.14509015246888,5.494463791377226e-27,1.5911403605080614e-25,48.783791534259784
1640927_at,CG16894,37280,uncharacterized protein,15.793871334688498,6.723006436527983,71.12214005771129,5.53250761625625e-27,1.598031731851154e-25,48.77918946445293
1627575_at,CG34204,5740630,uncharacterized protein,14.773040848236654,7.04562396141156,71.11370488791849,5.5465595792956645e-27,1.598031731851154e-25,48.77749736167623
1623202_at,CG14113,50287,uncharacterized protein,16.68630543907321,7.310391726614829,71.07522730092361,5.6111338821290534e-27,1.6092912537910691e-25,48.76977435842864
1623879_at,CG15764,31516,uncharacterized protein,13.55737047707639,6.5450434744144115,71.073448503835,5.614138073257316e-27,1.6092912537910691e-25,48.76941715514624
1628760_at,CG8517,37268,uncharacterized protein,18.957224969588367,8.585891567972604,71.02392660689262,5.698454300518998e-27,1.6293251359509257e-25,48.75946642768356
1639960_at,COX6AL,246451,Cytochrome c oxidase subunit 6A-like,14.082815775589323,7.061514373667337,70.90974568558373,5.897948564294623e-27,1.6821068455844313e-25,48.736478050243356
1635598_at,CG18266,33792,uncharacterized protein,14.644106814587854,7.4045441638850615,70.85120484320684,6.003050807086493e-27,1.7077696678900467e-25,48.72466727527604
1636473_at,CG12861,36628,uncharacterized protein,18.926556235559715,8.979938473536139,70.80666181778103,6.084333805291339e-27,1.7265443717829242e-25,48.71566941287033
1634976_at,Pif2,170876,PFTAIRE-interacting factor 2,14.71001391648609,7.264677264688696,70.69114137366778,6.300549856166002e-27,1.7834187988856848e-25,48.69228869570439
1638969_at,Iyd,39242,Iodotyrosine deiodinase,14.945847293434657,7.633333476250683,70.63129287021698,6.4157137470273794e-27,1.8088746218592413e-25,48.68014999870578
1630988_at,CG31347,318693,uncharacterized protein,14.704658793512937,6.592767267547467,70.62567140631482,6.426643466568294e-27,1.8088746218592413e-25,48.67900893019527
1634446_at,CG30065,246431,uncharacterized protein,15.348487169288854,6.69700067231483,70.61956908056084,6.438530175202895e-27,1.8088746218592413e-25,48.67777007880606
1624853_at,CG11635,35808,uncharacterized protein,12.691934440146259,7.445155035975623,70.57890612698382,6.518327154988174e-27,1.8267490543036336e-25,48.66951030356324
1638870_at,CG1958,31661,uncharacterized protein,18.195655076484186,7.304795423883167,70.56882209109459,6.538275754391243e-27,1.827804118071651e-25,48.66746069902147
1636269_at,CG33191,251270,uncharacterized protein,12.065952720894973,7.015637447584896,70.50007719471705,6.675982863981753e-27,1.861692604094072e-25,48.65347480846886
1634391_at,CG18109,34931,uncharacterized protein,12.94313295775467,5.944965833447786,70.48654029878091,6.703455254049726e-27,1.864749350720138e-25,48.650718036499235
1628848_at,CG17083,42755,uncharacterized protein,14.361675150101034,7.4123360231743565,70.10675295959042,7.524455491160232e-27,2.087990179782891e-25,48.57300542209441
1628631_at,Sfp24Bb,8674094,Seminal fluid protein 24Bb,21.88817737398215,7.687551380872069,70.06310329237446,7.62533982748412e-27,2.110798725774648e-25,48.564027856081005
1640040_at,CG12693,31375,uncharacterized protein,14.761222649509328,6.6942949732640615,69.9750948795911,7.833075085582456e-27,2.16148132552927e-25,48.54589795343242
1629316_at,I-t,41414,inhibitor-t,15.992792448908324,6.9169836692264095,69.96940434115507,7.846709256835494e-27,2.16148132552927e-25,48.54472435830637
1630121_at,ms(3)76Cc,40142,male sterile (3) 76Cc,12.956913435441027,7.148401798150523,69.94375215012317,7.908479273924109e-27,2.173196226756664e-25,48.539431934586446
1623994_at,CG30416,246603,uncharacterized protein,11.721870562827412,6.324815130871874,69.82153151465633,8.20985018366588e-27,2.2505351450078264e-25,48.51417070496685
1625548_at,CG6661,39556,uncharacterized protein,15.686484794559359,7.412470331092255,69.8057688837103,8.249583553235845e-27,2.255951492742025e-25,48.510907335328284
1629402_at,CG7024,31407,uncharacterized protein,12.027960558355474,6.9189702528965835,69.78033890098062,8.314110450115376e-27,2.2681053967053877e-25,48.50563987867337
1641553_at,Prosalpha6T,34726,"Proteasome alpha6 subunit, Testis-specific",14.124544838876002,6.857200932021717,69.77237458703074,8.33442779776096e-27,2.2681693385039106e-25,48.5039895156538
1625038_s_at,lok,35288,loki,-16.702720393821984,8.526451216522643,-69.6072937106249,8.767465168003287e-27,2.378543539246572e-25,48.46970944760801
1635631_a_at,Rab3-GAP,34626,Rab3 GTPase activating protein,12.781666275706794,9.64047402927809,69.59719946507154,8.794696577771576e-27,2.378543539246572e-25,48.467608846451576
1625829_a_at,CG42827,42763,uncharacterized protein,13.576921979408713,5.691815627255431,69.59406131272328,8.803180444528663e-27,2.378543539246572e-25,48.466955695346456
1635550_at,CG10317,41987,uncharacterized protein,16.381951913221695,7.173845721519307,69.58070414998974,8.839386899032728e-27,2.382401833690615e-25,48.46417507937291
1626651_at,c-cup,33360,calcutta cup,14.709677331528487,7.039170715796361,69.57325404565367,8.859649107048507e-27,2.382401833690615e-25,48.46262376759687
1627813_at,wa-cup,40892,walker cup,16.066256253788545,6.896269446307088,69.29231744927881,9.660305861775468e-27,2.5892124854477907e-25,48.40391936895171
1628316_at,WRNexo,42208,WRN exonuclease,-16.20692036113667,7.383868137087971,-69.28048456653602,9.695647100079951e-27,2.5892124854477907e-25,48.401437945008624
1626572_at,CG10822,37274,uncharacterized protein,16.09210287073087,6.950134863725719,69.27986178527105,9.697510902642248e-27,2.5892124854477907e-25,48.401307324345225
1637368_at,CG9406,37405,uncharacterized protein,14.241957839678118,6.8573996489521205,69.27014349863389,9.726643517621998e-27,2.5908658464156333e-25,48.399268777015664
1633450_at,CG16781,31315,uncharacterized protein,14.032089046340431,6.245073242135834,69.24218887621427,9.81095508988595e-27,2.607174747886398e-25,48.393402207810276
1634765_at,CG14739,41467,uncharacterized protein,15.677046812766513,7.083445300674999,69.15101780294658,1.0091282690555367e-26,2.675374335848176e-25,48.374241187855084
1636550_at,Obp22a,246672,Odorant-binding protein 22a,15.933351149012354,6.830355728461653,69.13296385931675,1.0147781186176016e-26,2.684052475800279e-25,48.3704418125442
1633266_at,Spn75F,317912,Serpin 75F,17.781974223619944,7.412466612388903,69.02640510173866,1.0488060651487463e-26,2.767573761633164e-25,48.34798284148574
1638385_at,CG42789,10178793,uncharacterized protein,18.91211084102875,7.458523324306728,69.01238062213461,1.0533726902366955e-26,2.7731447933643913e-25,48.345022603328225
1634079_at,CG32568,32659,uncharacterized protein,14.943034720114994,6.573554938899347,68.97641040282274,1.0651806157455095e-26,2.7972104929646212e-25,48.33742549799343
1625512_s_at,CG34002,3885644,uncharacterized protein,14.354430785243983,7.141207641129155,68.96949235444933,1.0674674362207824e-26,2.7972104929646212e-25,48.33596360314795
1638734_at,CG4907,42686,uncharacterized protein,13.877119824012272,6.880733767889267,68.73362759585244,1.1485893408657593e-26,3.002816670309696e-25,48.28597341501548
1632725_at,ttm3,35437,tiny tim 3,14.683984944763774,6.6228943428621765,68.69750176121296,1.1615729351923366e-26,3.02974705082269e-25,48.278291252478894
1635463_at,CG8407,36303,uncharacterized protein,13.225432209094514,6.395908257448896,68.57391378283067,1.2071639515574572e-26,3.138531141816779e-25,48.25195882377578
1631740_at,CG30487,246646,uncharacterized protein,17.083007557428438,6.755604146487016,68.56947060423467,1.2088374771474225e-26,3.138531141816779e-25,48.25101064753342
1640005_at,CG31418,42084,uncharacterized protein,17.467454441383577,7.014835771376318,68.25153404074095,1.3351216421433616e-26,3.458455006047506e-25,48.182894083402864
1636039_at,Arp53D,36879,Actin-related protein 53D,15.465175434688149,6.966116246106598,68.20287144442071,1.355636626996386e-26,3.503560655674413e-25,48.17242136875414
1630158_at,CG30429,246609,uncharacterized protein,14.655618624450035,6.64482857736048,68.13820391564221,1.383410615021758e-26,3.5671779648529075e-25,48.15848484231868
1625330_at,CG12126,35805,uncharacterized protein,14.350800417310442,6.913050448735303,68.10604878783566,1.3974419061091666e-26,3.595150088290872e-25,48.15154683270163
1626647_at,Mcm5,41296,Minichromosome maintenance 5,-16.39251113473171,7.519256359910186,-68.01833124795218,1.43648094053295e-26,3.687185395995258e-25,48.13259240013837
1635400_at,dtr,318856,defective transmitter release,14.456014777038453,6.356440694850279,67.99962614997675,1.4449523561565638e-26,3.700519707581005e-25,48.128545222436976
1627981_at,TTLL1B,326203,Tubulin tyrosine ligase-like 1B,11.961482609943017,6.2686565849145035,67.98137173484825,1.4532700725197588e-26,3.713400950008633e-25,48.12459376296869
1626849_at,CG7251,33791,uncharacterized protein,15.69598767999107,7.218457950012956,67.96901291680138,1.4589298604470917e-26,3.719447820291073e-25,48.12191749248838
1640124_at,CG6036,43185,uncharacterized protein,13.579593764251108,6.778351165148231,67.95193200870442,1.4667901487545924e-26,3.731064851359092e-25,48.11821732628424
1636147_at,lectin-29Ca,53547,lectin-29Ca,18.972644399091287,7.583715795463035,67.9013542306253,1.4903259556766086e-26,3.7824137850363186e-25,48.10725175123773
1637518_at,CG9314,34198,uncharacterized protein,16.382620565452214,7.457811223542102,67.85822663213025,1.5107070030746888e-26,3.8255436979205234e-25,48.09789063722209
1630354_at,CG42288,36559,uncharacterized protein,13.805318884066558,6.862584613110938,67.70058045127861,1.5877228330812018e-26,4.0115753191989023e-25,48.06358786995178
1636962_at,CG8349,34124,uncharacterized protein,14.090292631675691,7.150222342455579,67.57788667776364,1.650501243419112e-26,4.160884161423091e-25,48.03679817973759
1631820_at,CG13747,35907,uncharacterized protein,17.268672077724943,7.283802769598784,67.53903245041164,1.6709189106760506e-26,4.1985240551939175e-25,48.02829760969799
1632525_at,CG9925,41702,uncharacterized protein,-18.24449541676398,7.096239213794408,-67.5353515598272,1.6728668539377215e-26,4.1985240551939175e-25,48.027491878025586
1637784_at,hmw,42207,hemingway,13.921237566949014,6.854463549183912,67.49329097062122,1.695294963472499e-26,4.245379449547318e-25,48.018279794098426
1628186_at,azot,35751,ahuizotl,14.796549341371303,7.10691384766541,67.40420354135615,1.7438446514349566e-26,4.357296790554513e-25,47.998736325010704
1627495_at,CG18234,40024,uncharacterized protein,12.846959146056804,6.9417973428783535,67.29354534088164,1.806183328028782e-26,4.503098125111935e-25,47.97440086283317
1624229_at,CG15705,36815,uncharacterized protein,14.97717833720258,6.5415353054295124,67.26959809096074,1.819978202203928e-26,4.527496435174266e-25,47.96912572982413
1631786_at,CG10064,38761,uncharacterized protein,13.585320874974972,7.429068917125768,67.23118159116325,1.8423388763439356e-26,4.573049509764486e-25,47.96065676824051
1627133_at,Vha100-3,246543,Vacuolar H[+] ATPase 100kD subunit 3,12.692069866942436,6.851343305731449,67.082135616701,1.9318505024559435e-26,4.784719204986278e-25,47.92772317670555
1625751_at,Tim17b1,40635,Tim17b1,13.469754267636183,6.692940478703726,67.03626554226643,1.9603051811830187e-26,4.844570397435671e-25,47.9175631495786
1623604_at,CG7742,33750,uncharacterized protein,16.482197122364525,7.487491533148864,66.97227266967424,2.0007367328033867e-26,4.9336944673103605e-25,47.90336971778288
1627120_at,robl62A,38170,robl62A,20.703997968548265,7.950018754363001,66.9333029375081,2.025784963520973e-26,4.984578513726769e-25,47.89471532360907
1635233_at,CG15258,34904,uncharacterized protein,13.400130866448725,6.42836185634715,66.75432791115666,2.1451094302219863e-26,5.266709979331981e-25,47.85486110311808
1625767_at,CG30056,246422,uncharacterized protein,14.789658444664393,6.859922380939574,66.72659553136116,2.1642470853193806e-26,5.302170625075289e-25,47.84866981318216
1633111_at,Porin2,34499,Porin2,15.780220158783461,7.404598825542503,66.71633965417111,2.171369672880373e-26,5.308105862664705e-25,47.846379096628155
1639491_at,CG15676,37472,uncharacterized protein,10.61033942594478,6.6564017805767906,66.7060277071608,2.1785559328674955e-26,5.314170778791683e-25,47.84407526904167
1625540_at,Skadu,8673966,skadu,12.053774147868165,5.498938074704952,66.65782076866202,2.2124823296584723e-26,5.3739626310412725e-25,47.833297371402374
1632350_at,CG17575,36414,uncharacterized protein,17.079817254538227,8.626943247221272,66.65354363909145,2.2155190097544122e-26,5.3739626310412725e-25,47.83234048672868
1640751_at,CG13527,37615,uncharacterized protein,12.060904788220661,6.860409648071461,66.64715439155803,2.2200633789036268e-26,5.3739626310412725e-25,47.83091088728734
1626662_at,CAH13,36126,Carbonic anhydrase 13,15.251424419158788,7.1945418517884105,66.64429439778894,2.2221007160406183e-26,5.3739626310412725e-25,47.83027088787806
1633102_at,Ubc84D,40900,Ubiquitin conjugating enzyme 84D,12.032974535776152,7.2227669164417,66.62827863254017,2.2335458706665145e-26,5.390099799852054e-25,47.82668609652526
1624991_at,Tim13,39327,Tim13,16.024183802133933,6.993551685636651,66.56863428028831,2.276714297636298e-26,5.482561039979606e-25,47.813323425697796
1629041_at,CG15357,50192,uncharacterized protein,10.168777617006356,6.201328767403522,66.55784809462197,2.284613711747656e-26,5.48987814052724e-25,47.81090478471011
1627504_at,CG32440,318030,uncharacterized protein,16.0573698076774,7.0577554986199065,66.42343596035876,2.3854933624815032e-26,5.711711747214344e-25,47.78071047139561
1637845_at,CG31230,318637,uncharacterized protein,16.431412587216013,6.100895851290042,66.42141608094916,2.3870443994024884e-26,5.711711747214344e-25,47.780255956774845
1627217_at,Glut3,42036,Glucose transporter type 3,10.888264983882351,6.230723725179461,66.28046337015553,2.497929157280493e-26,5.964399979350082e-25,47.74848225791261
1627211_at,CG7202,40376,uncharacterized protein,14.63294270706563,6.763896262672044,66.27347681249188,2.5035636300823854e-26,5.965242117753262e-25,47.746904442648024
1635152_at,CG12376,35857,uncharacterized protein,10.926336249716568,6.207538129948386,66.26494982158334,2.5104584464122422e-26,5.969077409216813e-25,47.744978370729235
1637664_at,eIF4H2,43645,eukaryotic translation initiation factor 4H2,15.713569816346077,7.318841384870461,66.22001421425449,2.5471224920126492e-26,6.043529711090516e-25,47.73482158837939
1628348_at,CG32081,326194,uncharacterized protein,15.81752489143995,7.317390617694897,66.17161536374873,2.5872396773703246e-26,6.125845894385838e-25,47.7238692993165
1628379_at,CG10749,39470,uncharacterized protein,13.542012079239978,6.629627074212546,66.05632385310813,2.685489698047718e-26,6.3451716840483115e-25,47.69772649354007
1633056_at,CG7387,38915,uncharacterized protein,12.630477513663347,7.213228039492853,65.78945817656779,2.928187082013085e-26,6.904163863101416e-25,47.636924730297025
1640525_a_at,CG15109,37195,uncharacterized protein,18.528424796566043,7.315134691707612,65.68242055116453,3.031882844692774e-26,7.133767676658372e-25,47.61242367519676
1633373_at,CG2750,32179,uncharacterized protein,12.930545805802513,6.308309604827058,65.3592643227046,3.3689159170864973e-26,7.910298621117443e-25,47.5380539598331
1629911_at,CG3222,39114,uncharacterized protein,15.458939315464413,7.718215111318277,65.34098180495927,3.389118371991286e-26,7.94122466665344e-25,47.53382850987139
1628103_at,CG31496,326145,uncharacterized protein,13.415116862123892,6.740537847280709,65.27430940969501,3.4638729454551013e-26,8.099581997095221e-25,47.51840280786159
1632368_at,djl,40839,don juan like,17.90676111538668,6.5906926554998995,65.25752623770482,3.4829610809591853e-26,8.12269317443739e-25,47.514515698973845
1629302_at,CG30447,246621,uncharacterized protein,13.24556297617609,6.388648953708325,65.2529886112562,3.488140773509947e-26,8.12269317443739e-25,47.51346446989818
1631067_at,CG5539,37766,uncharacterized protein,15.018586079499862,7.5313042672465675,65.19419350626737,3.5559888871602566e-26,8.251181976397927e-25,47.49983263339409
1637522_at,CG5043,35046,uncharacterized protein,13.70235836162874,6.576312602362974,65.19252910927081,3.5579295400263774e-26,8.251181976397927e-25,47.49944644516086
1629122_at,Reepl1,32103,Receptor accessory protein like 1,12.834432028670843,6.694084690688224,64.96752101620149,3.830763952103683e-26,8.865706572757991e-25,47.44708942156835
1626652_at,Orc1,35686,Origin recognition complex subunit 1,-17.213114413270148,7.290859212311368,-64.80878304977352,4.0363520716926545e-26,9.322404968854158e-25,47.40997450265675
1638077_at,CG7634,40394,uncharacterized protein,16.619022324440156,6.981375964449768,64.77227267382194,4.085251151793191e-26,9.416087042520878e-25,47.401416966118646
1629743_at,CG11663,31036,uncharacterized protein,13.064534895049832,6.707374349621649,64.71742236035072,4.1598816091498924e-26,9.568574927441728e-25,47.38854602722521
1624908_at,ms(2)34Fe,34833,male sterile (2) 34Fe,13.0127209763005,6.579254744842048,64.70155909314482,4.1817304158058675e-26,9.599281161811275e-25,47.38482031104804
1637399_at,CG16741,59232,uncharacterized protein,15.109175459925543,6.625219881355893,64.67424628504615,4.2196307158617937e-26,9.666634747452961e-25,47.37840202230707
1625608_at,CG8840,33557,uncharacterized protein,16.071935215615422,7.694467347956556,64.53367381951946,4.420460687623482e-26,1.0099240333322328e-24,47.345298781480416
1636963_at,CG12111,31796,uncharacterized protein,13.652745784976785,6.9884912157668335,64.52965047461122,4.426353785190856e-26,1.0099240333322328e-24,47.344349603801405
1629289_at,CG31921,319027,uncharacterized protein,13.679920108341033,7.17700931607251,64.4805594700745,4.498924374222952e-26,1.024412336340202e-24,47.332760426582475
1639742_at,CG3942,41489,uncharacterized protein,12.97988570980067,6.490890738293015,64.43044385504611,4.574294949764038e-26,1.0394786149423549e-24,47.32091457465514
1633926_at,CG16837,37904,uncharacterized protein,11.972047110967843,6.369163430663886,64.39948319434637,4.621516947108882e-26,1.048100650615416e-24,47.313588911096346
1629365_at,CG30324,246540,uncharacterized protein,16.86644158327156,7.482882229662324,64.38317558607757,4.6465945561866103e-26,1.0503747319910966e-24,47.30972803686615
1640434_at,Mos,36404,Mos oncogene,-14.931749312297294,6.7842830484420995,-64.37956635321473,4.652164002166608e-26,1.0503747319910966e-24,47.30887332589593
1631517_at,Mcm7,39014,Minichromosome maintenance 7,-16.271051650712614,7.271685514156201,-64.37485464777802,4.6594451985792405e-26,1.0503747319910966e-24,47.307757418783844
1627178_at,Acp62F,38340,Accessory gland protein 62F,21.02205110351473,8.670829907665127,64.36084493138806,4.681165523973077e-26,1.0531689925846998e-24,47.304438613881665
1641100_at,CG14355,41723,uncharacterized protein,13.998834153408078,7.611556705218817,64.34852817957925,4.70034863151926e-26,1.0553824541625949e-24,47.301519892323704
1632491_at,CG32985,326244,uncharacterized protein,14.453004113105534,6.291761184041001,64.32098171283394,4.743550032804995e-26,1.0629693267956272e-24,47.294988878515646
1632583_at,CG13539,37680,uncharacterized protein,14.72175715001758,6.322846513806389,64.30155865428178,4.7742610235799746e-26,1.0677327524814305e-24,47.29038112255716
1623097_at,CG43755,319026,uncharacterized protein,15.761982226629396,6.854981526900347,64.29198700939942,4.7894717944109976e-26,1.0690176767999567e-24,47.288109599293485
1634014_at,CG31773,326159,uncharacterized protein,14.79875980311001,6.584971249446375,64.24860211389951,4.8590553725630394e-26,1.082409691868382e-24,47.2778067058412
1625853_at,CG15124,37256,uncharacterized protein,16.6897275763909,7.182708559774032,64.18420941862708,4.964289056509689e-26,1.1036748150437093e-24,47.262494149540444
1639707_a_at,CG4712,36469,uncharacterized protein,14.314094403037512,6.882648057041605,64.14857821213597,5.023541599632647e-26,1.114653807981358e-24,47.254010363336164
1624694_at,tbrd-1,42823,testis-specifically expressed bromodomain containing protein-1,11.94803968599231,6.376835635791451,64.13431633847199,5.0474651834349483e-26,1.1177661133669472e-24,47.25061247388287
1631815_at,CG14689,41283,uncharacterized protein,14.251206198803462,6.464238591777232,64.06448370593333,5.1663389182016225e-26,1.1418518931931336e-24,47.2339571831976
1633421_at,CG8584,35856,uncharacterized protein,12.12168424408814,6.991349633909852,64.0543216103157,5.183880159475304e-26,1.1434910648655095e-24,47.23153104390607
1637271_a_at,CG14605,40867,uncharacterized protein,12.492775182467003,6.903106780243034,64.0382572600805,5.211736774164522e-26,1.147394836791698e-24,47.22769450608511
1628238_at,Tektin-C,38653,Tektin C,12.83789372803113,7.334878478944736,63.98281330773668,5.309089405738407e-26,1.1665536137822874e-24,47.21444124161507
1624073_at,CG15800,37763,uncharacterized protein,12.147562297433065,5.9785927526794485,63.935856400656064,5.393027747364465e-26,1.1826962209462964e-24,47.20320217781623
1632662_at,CG31007,318553,uncharacterized protein,12.595892022689704,6.997286555562685,63.870527522962526,5.512123789727807e-26,1.205686767698849e-24,47.18754359879273
1634068_at,CG1631,33029,uncharacterized protein,11.116512529780678,5.761944382022471,63.86668482106076,5.51921426332836e-26,1.205686767698849e-24,47.18662174155643
1636373_at,gudu,34014,gudu,13.278774727683162,7.166202453427288,63.838689897517995,5.571158797978122e-26,1.2146847000842646e-24,47.179903104939186
1637117_at,CG9483,34209,uncharacterized protein,11.528790205826276,6.710668060614846,63.81704034553951,5.611680141999872e-26,1.2211621488197793e-24,47.17470406075417
1631396_at,tos,35119,tosca,-15.916203912819602,6.927565254932709,-63.81084552267844,5.623331614407213e-26,1.2213443702522128e-24,47.17321587730132
1627305_at,Eglp1,37736,Entomoglyceroporin 1,13.34230638676237,7.234270438687291,63.77745776249036,5.686566006253638e-26,1.2327078018162875e-24,47.165191111028314
1626155_at,CG14579,33096,uncharacterized protein,13.794254178933876,6.2404327354353235,63.75164458435157,5.73596436662475e-26,1.2410341294379298e-24,47.15898224980125
1626995_at,CSN1a,34857,COP9 signalosome subunit 1a,11.71227077691253,6.926540868543771,63.693872829837304,5.848155453670375e-26,1.2628884836281686e-24,47.14507165885017
1638455_at,CG43111,12798347,uncharacterized protein,19.294252815105825,7.755817864054064,63.667073134750716,5.900977038303918e-26,1.271863257072604e-24,47.1386117720393
